month1,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct1,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_del,carrier_del,weather_delay,nas_delay,security_delay,late_aircraft_delay
3,YV,Mesa Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",188.0,35.0,14.0,1.0,14.0,0.0,6.0,0.0,0.0,2059.0,1078.0,52.0,640.0,0.0,289.0
3,YV,Mesa Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",144.0,11.0,2.0,2.0,6.0,0.0,1.0,0.0,0.0,1170.0,674.0,64.0,387.0,0.0,45.0
3,YV,Mesa Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,117.0,0.0,0.0,0.0,0.0
3,YV,Mesa Airlines Inc.,COU,"Columbia, MO: Columbia Regional",62.0,15.0,9.75,0.84,0.35,0.0,4.06,0.0,0.0,934.0,567.0,26.0,23.0,0.0,318.0
3,YV,Mesa Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",105.0,15.0,7.83,0.0,1.52,0.0,5.65,6.0,0.0,837.0,437.0,0.0,120.0,0.0,280.0
3,YV,Mesa Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",102.0,15.0,7.0,2.0,2.0,0.0,4.0,0.0,0.0,1028.0,640.0,75.0,33.0,0.0,280.0
3,YV,Mesa Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",27.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0
3,YV,Mesa Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",90.0,15.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,839.0,702.0,0.0,16.0,0.0,121.0
3,YV,Mesa Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",3465.0,723.0,162.52,34.25,206.95,3.88,315.41,152.0,10.0,53573.0,15677.0,3003.0,8285.0,110.0,26498.0
3,YV,Mesa Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",154.0,35.0,15.16,2.03,3.26,0.13,14.43,6.0,0.0,2144.0,867.0,220.0,91.0,2.0,964.0
3,YV,Mesa Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",75.0,21.0,12.0,0.03,2.0,0.0,6.97,0.0,0.0,1156.0,605.0,3.0,97.0,0.0,451.0
3,YV,Mesa Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",202.0,32.0,12.0,1.0,12.0,0.0,7.0,2.0,0.0,1990.0,1267.0,37.0,374.0,0.0,312.0
3,YV,Mesa Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0
3,YV,Mesa Airlines Inc.,ELP,"El Paso, TX: El Paso International",340.0,90.0,41.98,3.89,15.26,1.0,27.87,2.0,0.0,6081.0,3412.0,305.0,495.0,54.0,1815.0
3,YV,Mesa Airlines Inc.,EVV,"Evansville, IN: Evansville Regional",57.0,12.0,6.75,0.0,0.0,0.0,5.25,0.0,0.0,852.0,519.0,0.0,0.0,0.0,333.0
3,YV,Mesa Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",150.0,41.0,14.17,0.0,12.05,0.0,14.78,1.0,0.0,2268.0,654.0,0.0,393.0,0.0,1221.0
3,YV,Mesa Airlines Inc.,FLG,"Flagstaff, AZ: Flagstaff Pulliam",31.0,11.0,3.61,0.0,0.44,0.02,6.93,0.0,0.0,1198.0,182.0,0.0,20.0,2.0,994.0
3,YV,Mesa Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",93.0,24.0,6.74,0.05,7.89,0.0,9.32,13.0,0.0,1510.0,279.0,7.0,272.0,0.0,952.0
3,YV,Mesa Airlines Inc.,FSM,"Fort Smith, AR: Fort Smith Regional",78.0,15.0,6.91,2.05,1.12,0.0,4.92,2.0,0.0,1150.0,534.0,65.0,67.0,0.0,484.0
3,YV,Mesa Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",62.0,22.0,7.32,1.98,2.36,0.0,10.34,2.0,0.0,2324.0,848.0,150.0,71.0,0.0,1255.0
3,YV,Mesa Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",16.0,1.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,83.0,21.0,0.0,0.0,0.0,62.0
3,YV,Mesa Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",93.0,13.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,876.0,788.0,65.0,23.0,0.0,0.0
3,YV,Mesa Airlines Inc.,HHH,"Hilton Head, SC: Hilton Head Airport",2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0
3,YV,Mesa Airlines Inc.,HOU,"Houston, TX: William P Hobby",175.0,46.0,15.97,1.87,10.32,0.0,17.84,7.0,0.0,3121.0,933.0,141.0,360.0,0.0,1687.0
3,YV,Mesa Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",56.0,14.0,9.0,0.0,2.0,0.0,3.0,1.0,0.0,866.0,623.0,0.0,61.0,0.0,182.0
3,YV,Mesa Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",129.0,23.0,12.05,1.01,4.92,0.0,5.02,2.0,0.0,884.0,477.0,16.0,130.0,0.0,261.0
3,YV,Mesa Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",1763.0,218.0,44.0,12.0,66.0,1.0,95.0,12.0,1.0,14220.0,3288.0,683.0,2618.0,19.0,7612.0
3,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2788.0,541.0,122.79,39.0,208.17,1.0,170.04,22.0,1.0,33111.0,8897.0,2507.0,7825.0,22.0,13860.0
3,YV,Mesa Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",101.0,15.0,7.01,1.82,2.7,0.0,3.47,5.0,0.0,975.0,418.0,133.0,62.0,0.0,362.0
3,YV,Mesa Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",31.0,5.0,2.47,0.31,0.0,0.0,2.22,3.0,0.0,217.0,166.0,6.0,0.0,0.0,45.0
3,YV,Mesa Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",34.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,204.0,152.0,52.0,0.0,0.0,0.0
3,YV,Mesa Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",150.0,27.0,8.8,0.44,9.12,0.0,8.65,9.0,1.0,2452.0,695.0,29.0,507.0,0.0,1221.0
3,YV,Mesa Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",97.0,25.0,10.13,1.23,8.93,0.0,4.71,2.0,1.0,1390.0,618.0,72.0,325.0,0.0,375.0
3,YV,Mesa Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",244.0,42.0,14.71,3.77,8.08,0.0,15.44,20.0,2.0,2576.0,786.0,171.0,231.0,0.0,1388.0
3,YV,Mesa Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",90.0,16.0,5.9,1.14,3.54,0.0,5.42,2.0,0.0,1171.0,405.0,88.0,85.0,0.0,593.0
3,YV,Mesa Airlines Inc.,LGA,"New York, NY: LaGuardia",158.0,30.0,6.0,1.0,22.0,0.0,1.0,2.0,0.0,2531.0,462.0,35.0,1962.0,0.0,72.0
3,YV,Mesa Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",93.0,14.0,4.38,0.0,0.85,0.0,8.77,1.0,0.0,1777.0,587.0,0.0,45.0,0.0,1145.0
3,YV,Mesa Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",62.0,16.0,9.0,2.0,3.0,0.0,2.0,0.0,0.0,2149.0,732.0,1135.0,86.0,0.0,196.0
3,YV,Mesa Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",353.0,80.0,28.13,7.11,16.87,0.0,27.89,15.0,1.0,4660.0,1550.0,400.0,540.0,0.0,2170.0
3,YV,Mesa Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",155.0,34.0,17.51,1.47,8.31,0.0,6.7,3.0,0.0,1917.0,941.0,55.0,173.0,0.0,748.0
3,YV,Mesa Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,YV,Mesa Airlines Inc.,MEM,"Memphis, TN: Memphis International",131.0,30.0,13.24,0.0,6.22,0.0,10.54,3.0,0.0,1428.0,570.0,0.0,195.0,0.0,663.0
3,YV,Mesa Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",92.0,24.0,11.74,0.21,4.6,0.0,7.45,2.0,0.0,1420.0,591.0,22.0,255.0,0.0,552.0
3,YV,Mesa Airlines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,YV,Mesa Airlines Inc.,MIA,"Miami, FL: Miami International",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,YV,Mesa Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",22.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,148.0,0.0,0.0,28.0,0.0,120.0
3,YV,Mesa Airlines Inc.,MLI,"Moline, IL: Quad City International",62.0,15.0,3.68,1.29,4.48,0.0,5.55,1.0,0.0,1327.0,234.0,127.0,118.0,0.0,848.0
3,YV,Mesa Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",130.0,26.0,10.42,1.42,6.57,0.0,7.58,1.0,0.0,2501.0,1571.0,138.0,234.0,0.0,558.0
3,YV,Mesa Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",93.0,25.0,10.14,0.0,6.89,0.0,7.96,0.0,0.0,1316.0,483.0,0.0,180.0,0.0,653.0
3,YV,Mesa Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",61.0,16.0,3.0,1.76,1.1,0.35,9.79,0.0,0.0,843.0,120.0,61.0,29.0,15.0,618.0
3,YV,Mesa Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",103.0,20.0,10.0,1.0,6.0,0.0,3.0,5.0,0.0,1777.0,340.0,128.0,411.0,0.0,898.0
3,YV,Mesa Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",48.0,8.0,4.0,1.74,2.0,0.0,0.26,0.0,0.0,532.0,335.0,102.0,65.0,0.0,30.0
3,YV,Mesa Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",87.0,24.0,10.83,0.0,8.19,0.0,4.98,0.0,0.0,1272.0,691.0,0.0,221.0,0.0,360.0
3,YV,Mesa Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",265.0,55.0,27.0,1.38,11.29,0.0,15.33,5.0,0.0,2772.0,1309.0,87.0,450.0,0.0,926.0
3,YV,Mesa Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",39.0,9.0,3.0,0.26,4.0,0.0,1.74,2.0,0.0,389.0,138.0,7.0,174.0,0.0,70.0
3,YV,Mesa Airlines Inc.,ONT,"Ontario, CA: Ontario International",88.0,16.0,4.31,0.0,2.93,0.0,8.76,3.0,0.0,1374.0,540.0,0.0,116.0,0.0,718.0
3,YV,Mesa Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",152.0,25.0,15.0,2.0,3.0,0.0,5.0,0.0,0.0,1286.0,929.0,107.0,70.0,0.0,180.0
3,YV,Mesa Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",11.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,120.0,19.0,16.0,85.0,0.0,0.0
3,YV,Mesa Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",42.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,181.0,93.0,0.0,73.0,0.0,15.0
3,YV,Mesa Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1718.0,267.0,65.5,4.86,42.99,0.0,153.65,39.0,0.0,19086.0,6259.0,506.0,1261.0,0.0,11060.0
3,YV,Mesa Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",62.0,12.0,4.31,1.0,0.69,0.0,6.0,1.0,0.0,932.0,209.0,61.0,29.0,0.0,633.0
3,YV,Mesa Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",121.0,7.0,3.0,1.0,2.0,0.0,1.0,2.0,0.0,401.0,291.0,47.0,48.0,0.0,15.0
3,YV,Mesa Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",68.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1302.0,1302.0,0.0,0.0,0.0,0.0
3,YV,Mesa Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",125.0,18.0,8.16,0.0,6.54,0.0,3.3,3.0,0.0,1848.0,1253.0,0.0,366.0,0.0,229.0
3,YV,Mesa Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",24.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,278.0,0.0,68.0,210.0,0.0,0.0
3,YV,Mesa Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,YV,Mesa Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",62.0,16.0,6.59,0.76,2.1,0.0,6.55,4.0,0.0,985.0,414.0,79.0,102.0,0.0,390.0
3,YV,Mesa Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",100.0,9.0,4.0,3.0,2.0,0.0,0.0,1.0,0.0,414.0,213.0,126.0,75.0,0.0,0.0
3,YV,Mesa Airlines Inc.,RIC,"Richmond, VA: Richmond International",57.0,10.0,3.0,1.0,4.0,0.0,2.0,0.0,0.0,625.0,241.0,33.0,136.0,0.0,215.0
3,YV,Mesa Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",99.0,23.0,13.67,1.0,5.94,0.0,2.39,1.0,0.0,1062.0,732.0,55.0,150.0,0.0,125.0
3,YV,Mesa Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,YV,Mesa Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,YV,Mesa Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",19.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,97.0,77.0,0.0,20.0,0.0,0.0
3,YV,Mesa Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",90.0,19.0,11.0,1.0,4.0,0.0,3.0,0.0,0.0,1829.0,1365.0,55.0,190.0,0.0,219.0
3,YV,Mesa Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",155.0,35.0,12.92,0.91,5.86,0.0,15.31,3.0,1.0,2132.0,732.0,21.0,234.0,0.0,1145.0
3,YV,Mesa Airlines Inc.,SBP,"San Luis Obispo, CA: San Luis County Regional",62.0,16.0,9.28,0.0,3.14,0.0,3.59,1.0,0.0,954.0,593.0,0.0,111.0,0.0,250.0
3,YV,Mesa Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",123.0,28.0,14.48,0.37,5.05,0.0,8.11,4.0,0.0,1561.0,973.0,36.0,102.0,0.0,450.0
3,YV,Mesa Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,YV,Mesa Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",51.0,17.0,11.38,0.79,1.58,0.0,3.25,2.0,0.0,1787.0,1309.0,27.0,37.0,0.0,414.0
3,YV,Mesa Airlines Inc.,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",26.0,7.0,2.43,0.0,3.27,0.0,1.3,1.0,0.0,332.0,165.0,0.0,112.0,0.0,55.0
3,YV,Mesa Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",63.0,8.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,479.0,96.0,0.0,31.0,0.0,352.0
3,YV,Mesa Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",139.0,24.0,9.72,0.78,1.68,0.0,11.82,4.0,0.0,1554.0,453.0,133.0,50.0,0.0,918.0
3,YV,Mesa Airlines Inc.,TUS,"Tucson, AZ: Tucson International",186.0,43.0,21.16,0.0,7.75,0.02,14.08,5.0,0.0,2501.0,1175.0,0.0,374.0,1.0,951.0
3,YV,Mesa Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",80.0,14.0,6.9,1.79,1.16,0.0,4.15,1.0,1.0,756.0,340.0,45.0,109.0,0.0,262.0
3,YV,Mesa Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",32.0,6.0,1.9,1.13,1.14,0.0,1.83,3.0,1.0,606.0,201.0,192.0,64.0,0.0,149.0
3,YV,Mesa Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",25.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,189.0,189.0,0.0,0.0,0.0,0.0
3,YV,Mesa Airlines Inc.,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",58.0,18.0,7.67,0.84,7.47,0.0,2.02,0.0,0.0,1709.0,443.0,120.0,195.0,0.0,951.0
3,YX,Republic Airline,ABQ,"Albuquerque, NM: Albuquerque International Sunport",43.0,7.0,2.08,0.93,3.07,0.0,0.92,0.0,0.0,280.0,99.0,84.0,75.0,0.0,22.0
3,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",441.0,68.0,17.81,2.57,25.75,0.0,21.87,8.0,1.0,3783.0,1300.0,154.0,1144.0,0.0,1185.0
3,YX,Republic Airline,BDL,"Hartford, CT: Bradley International",41.0,3.0,1.0,0.0,1.12,0.0,0.88,0.0,0.0,149.0,15.0,0.0,34.0,0.0,100.0
3,YX,Republic Airline,BGR,"Bangor, ME: Bangor International",12.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,191.0,0.0,0.0,0.0,0.0,191.0
3,YX,Republic Airline,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",21.0,3.0,1.38,0.0,0.63,0.0,1.0,0.0,0.0,59.0,33.0,0.0,10.0,0.0,16.0
3,YX,Republic Airline,BNA,"Nashville, TN: Nashville International",459.0,57.0,14.95,0.09,23.04,0.0,18.92,8.0,1.0,2576.0,599.0,12.0,842.0,0.0,1123.0
3,YX,Republic Airline,BOS,"Boston, MA: Logan International",660.0,115.0,37.82,1.21,39.91,0.0,36.07,16.0,0.0,8947.0,3957.0,164.0,2452.0,0.0,2374.0
3,YX,Republic Airline,BRO,"Brownsville, TX: Brownsville South Padre Island International",24.0,3.0,0.61,0.0,2.11,0.0,0.28,0.0,0.0,71.0,11.0,0.0,55.0,0.0,5.0
3,YX,Republic Airline,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",47.0,5.0,2.0,0.0,1.18,0.0,1.82,0.0,0.0,143.0,51.0,0.0,22.0,0.0,70.0
3,YX,Republic Airline,BTV,"Burlington, VT: Burlington International",65.0,6.0,0.88,0.0,1.69,0.0,3.43,0.0,0.0,403.0,30.0,0.0,49.0,0.0,324.0
3,YX,Republic Airline,BUF,"Buffalo, NY: Buffalo Niagara International",94.0,12.0,4.52,0.0,0.8,0.0,6.68,0.0,0.0,480.0,179.0,0.0,36.0,0.0,265.0
3,YX,Republic Airline,BZN,"Bozeman, MT: Bozeman Yellowstone International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,YX,Republic Airline,CAE,"Columbia, SC: Columbia Metropolitan",62.0,7.0,1.54,0.0,3.56,0.0,1.9,0.0,0.0,237.0,42.0,0.0,88.0,0.0,107.0
3,YX,Republic Airline,CHS,"Charleston, SC: Charleston AFB/International",366.0,57.0,21.15,0.0,17.17,0.0,18.68,2.0,0.0,2973.0,946.0,0.0,742.0,0.0,1285.0
3,YX,Republic Airline,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,YX,Republic Airline,CLE,"Cleveland, OH: Cleveland-Hopkins International",182.0,21.0,7.84,0.98,6.66,0.0,5.52,1.0,0.0,1332.0,661.0,62.0,178.0,0.0,431.0
3,YX,Republic Airline,CLT,"Charlotte, NC: Charlotte Douglas International",1121.0,162.0,38.37,3.12,57.78,0.0,62.73,6.0,0.0,7843.0,2124.0,160.0,1833.0,0.0,3726.0
3,YX,Republic Airline,CMH,"Columbus, OH: John Glenn Columbus International",1127.0,174.0,51.58,1.98,44.81,1.0,74.62,13.0,1.0,14528.0,5862.0,89.0,3574.0,42.0,4961.0
3,YX,Republic Airline,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",10.0,3.0,1.03,0.0,1.06,0.0,0.91,0.0,0.0,230.0,43.0,0.0,27.0,0.0,160.0
3,YX,Republic Airline,CRP,"Corpus Christi, TX: Corpus Christi International",43.0,10.0,2.34,0.0,4.76,0.0,2.89,0.0,1.0,466.0,183.0,0.0,140.0,0.0,143.0
3,YX,Republic Airline,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",247.0,30.0,9.23,1.05,2.95,0.0,16.77,1.0,0.0,1777.0,550.0,49.0,197.0,0.0,981.0
3,YX,Republic Airline,DAY,"Dayton, OH: James M Cox/Dayton International",5.0,2.0,0.55,0.0,0.28,0.0,1.17,1.0,0.0,121.0,19.0,0.0,5.0,0.0,97.0
3,YX,Republic Airline,DCA,"Washington, DC: Ronald Reagan Washington National",3010.0,407.0,84.52,4.47,169.19,0.0,148.82,33.0,2.0,23229.0,5527.0,225.0,5390.0,2.0,12085.0
3,YX,Republic Airline,DEN,"Denver, CO: Denver International",521.0,85.0,18.15,4.51,35.23,0.1,27.01,33.0,0.0,5729.0,1383.0,114.0,1411.0,2.0,2819.0
3,YX,Republic Airline,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",195.0,56.0,17.48,0.79,29.68,0.0,8.05,2.0,4.0,4156.0,1956.0,26.0,1408.0,0.0,766.0
3,YX,Republic Airline,DRO,"Durango, CO: Durango La Plata County",53.0,9.0,4.2,0.0,3.63,0.0,1.17,5.0,0.0,467.0,272.0,0.0,128.0,0.0,67.0
3,YX,Republic Airline,DSM,"Des Moines, IA: Des Moines International",100.0,20.0,3.79,0.0,10.87,0.0,5.34,1.0,0.0,1110.0,293.0,0.0,523.0,0.0,294.0
3,YX,Republic Airline,DTW,"Detroit, MI: Detroit Metro Wayne County",589.0,98.0,31.24,1.08,28.86,0.04,36.78,4.0,2.0,6074.0,1636.0,194.0,1377.0,3.0,2864.0
3,YX,Republic Airline,ELP,"El Paso, TX: El Paso International",64.0,11.0,2.36,0.0,8.24,0.0,0.41,0.0,0.0,408.0,166.0,0.0,230.0,0.0,12.0
3,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",1944.0,533.0,35.01,7.57,364.09,0.72,125.6,49.0,5.0,36548.0,3860.0,364.0,23548.0,28.0,8748.0
3,YX,Republic Airline,EYW,"Key West, FL: Key West International",437.0,56.0,20.54,0.59,16.98,0.15,17.74,0.0,0.0,2965.0,1014.0,21.0,592.0,6.0,1332.0
3,YX,Republic Airline,FAR,"Fargo, ND: Hector International",6.0,3.0,0.47,0.0,1.65,0.0,0.88,0.0,0.0,67.0,10.0,0.0,27.0,0.0,30.0
3,YX,Republic Airline,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,YX,Republic Airline,GJT,"Grand Junction, CO: Grand Junction Regional",47.0,7.0,3.59,0.0,0.91,0.0,2.5,2.0,0.0,315.0,143.0,0.0,19.0,0.0,153.0
3,YX,Republic Airline,GRR,"Grand Rapids, MI: Gerald R. Ford International",99.0,14.0,2.92,0.0,1.32,0.0,9.76,1.0,0.0,1515.0,102.0,0.0,71.0,0.0,1342.0
3,YX,Republic Airline,GSO,"Greensboro/High Point, NC: Piedmont Triad International",127.0,25.0,10.75,0.0,7.5,0.0,6.75,1.0,0.0,1532.0,566.0,0.0,354.0,0.0,612.0
3,YX,Republic Airline,GSP,"Greer, SC: Greenville-Spartanburg International",75.0,19.0,4.3,0.0,5.44,0.0,9.25,2.0,0.0,939.0,217.0,0.0,198.0,0.0,524.0
3,YX,Republic Airline,HHH,"Hilton Head, SC: Hilton Head Airport",88.0,12.0,2.2,1.35,5.07,0.33,3.06,0.0,1.0,617.0,66.0,96.0,200.0,8.0,247.0
3,YX,Republic Airline,HOU,"Houston, TX: William P Hobby",31.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,59.0,0.0,0.0
3,YX,Republic Airline,HRL,"Harlingen/San Benito, TX: Valley International",6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,54.0
3,YX,Republic Airline,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",88.0,14.0,2.43,0.52,5.11,0.0,5.94,1.0,0.0,772.0,109.0,46.0,215.0,0.0,402.0
3,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",1318.0,230.0,38.39,3.96,112.8,0.0,74.85,4.0,2.0,11604.0,1955.0,141.0,3129.0,0.0,6379.0
3,YX,Republic Airline,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",72.0,13.0,5.59,0.0,3.84,0.0,3.58,1.0,0.0,668.0,325.0,0.0,114.0,0.0,229.0
3,YX,Republic Airline,IND,"Indianapolis, IN: Indianapolis International",989.0,158.0,34.41,1.79,49.63,0.0,72.17,13.0,0.0,9408.0,2294.0,111.0,2029.0,0.0,4974.0
3,YX,Republic Airline,JAX,"Jacksonville, FL: Jacksonville International",280.0,29.0,10.4,0.0,6.69,0.0,11.91,0.0,0.0,1379.0,512.0,0.0,234.0,0.0,633.0
3,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",291.0,42.0,12.89,2.99,18.05,0.0,8.07,5.0,0.0,2294.0,911.0,226.0,613.0,0.0,544.0
3,YX,Republic Airline,LAN,"Lansing, MI: Capital Region International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,YX,Republic Airline,LEX,"Lexington, KY: Blue Grass",57.0,13.0,3.24,0.0,2.24,0.33,7.19,0.0,0.0,512.0,148.0,0.0,45.0,18.0,301.0
3,YX,Republic Airline,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",9.0,4.0,0.51,0.0,2.01,0.0,1.48,0.0,0.0,135.0,20.0,0.0,62.0,0.0,53.0
